"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"201711200600","서대문구","0.015","0.017","0.6","0.004","25","21"
"201711200500","서대문구","0.013","0.024","0.5","0.004","28","19"
"201711200400","서대문구","0.012","0.024","0.5","0.004","28","18"
"201711200300","서대문구","0.013","0.025","0.5","0.004","26","15"
"201711200200","서대문구","0.012","0.025","0.5","0.004","25","23"
"201711200100","서대문구","0.014","0.022","0.5","0.004","30","19"
"201711200000","서대문구","0.015","0.022","0.5","0.004","30","13"
"201711192300","서대문구","0.014","0.025","0.5","0.004","30","18"
"201711192200","서대문구","0.02","0.014","0.5","0.004","30","19"
"201711192100","서대문구","0.023","0.007","0.5","0.004","18","17"
"201711192000","서대문구","0.021","0.01","0.5","0.004","30","15"
"201711191900","서대문구","0.018","0.016","0.5","0.004","30","18"
"201711191800","서대문구","0.016","0.019","0.5","0.004","31","12"
"201711191700","서대문구","0.012","0.028","0.4","0.004","32","19"
"201711191600","서대문구","0.012","0.031","0.4","0.004","31","19"
"201711191500","서대문구","0.012","0.029","0.4","0.005","20","10"
"201711191400","서대문구","0.013","0.027","0.4","0.005","16","5"
"201711191300","서대문구","0.012","0.027","0.4","0.004","23","8"
"201711191200","서대문구","0.014","0.019","0.4","0.005","21","12"
"201711191100","서대문구","0.015","0.019","0.4","0.004","24","15"
"201711191000","서대문구","0.018","0.011","0.5","0.004","19","8"
"201711190900","서대문구","0.019","0.009","0.5","0.004","18","11"
"201711190800","서대문구","0.02","0.005","0.6","0.004","18","7"
"201711190700","서대문구","0.013","0.018","0.4","0.004","17","9"
"201711190600","서대문구","0.012","0.018","0.5","0.003","17","10"
"201711190500","서대문구","0.012","0.021","0.4","0.003","19","10"
"201711190400","서대문구","0.011","0.021","0.4","0.003","21","11"
"201711190300","서대문구","0.012","0.02","0.5","0.003","20","11"
"201711190200","서대문구","0.013","0.018","0.4","0.003","21","10"
"201711190100","서대문구","0.014","0.015","0.5","0.003","18","7"
"201711190000","서대문구","0.014","0.014","0.5","0.003","18","11"
"201711182300","서대문구","0.012","0.021","0.4","0.003","24","10"
"201711182200","서대문구","0.013","0.021","0.5","0.003","23","7"
"201711182100","서대문구","0.012","0.021","0.5","0.003","22","3"
"201711182000","서대문구","0.014","0.018","0.5","0.003","19","10"
"201711181900","서대문구","0.014","0.02","0.5","0.003","25","9"
"201711181800","서대문구","0.013","0.022","0.5","0.003","29","14"
"201711181700","서대문구","0.012","0.024","0.4","0.004","40","18"
"201711181600","서대문구","0.012","0.026","0.4","0.004","44","14"
"201711181500","서대문구","0.012","0.025","0.4","0.004","46","9"
"201711181400","서대문구","0.012","0.023","0.5","0.004","41","7"
"201711181300","서대문구","0.012","0.022","0.4","0.004","38","6"
"201711181200","서대문구","0.012","0.021","0.3","0.004","33","9"
"201711181100","서대문구","0.013","0.02","0.4","0.004","31","15"
"201711181000","서대문구","0.014","0.019","0.4","0.004","31","12"
"201711180900","서대문구","0.016","0.018","0.5","0.003","21","15"
"201711180800","서대문구","0.014","0.02","0.4","0.003","26","21"
"201711180700","서대문구","0.012","0.023","0.4","0.003","31","25"
"201711180600","서대문구","0.012","0.025","0.4","0.003","39","35"
"201711180500","서대문구","0.011","0.026","0.4","0.003","54","52"
"201711180400","서대문구","0.012","0.022","0.5","0.003","73","67"
"201711180300","서대문구","0.013","0.022","0.6","0.003","72","63"
"201711180200","서대문구","0.012","0.022","0.6","0.003","58","42"
"201711180100","서대문구","0.014","0.018","0.5","0.003","41","30"
"201711180000","서대문구","0.018","0.01","0.4","0.003","44","34"
"201711172300","서대문구","0.022","0.004","0.4","0.003","57","39"
"201711242300","서초구","0.035","0.001","0.5","0.005","26","8"
"201711242200","서초구","0.033","0.003","0.4","0.005","25","12"
"201711242100","서초구","0.031","0.004","0.4","0.005","29","11"
"201711242000","서초구","0.031","0.005","0.4","0.005","24","10"
"201711241900","서초구","0.025","0.009","0.4","0.005","","9"
"201711241800","서초구","0.021","0.013","0.3","0.005","28","19"
"201711241700","서초구","0.015","0.019","0.3","0.005","","17"
"201711241600","서초구","0.013","0.021","0.3","0.005","","14"
"201711241500","서초구","0.008","0.024","0.3","0.005","","12"
"201711241400","서초구","0.012","0.021","0.3","0.005","23","14"
"201711241300","서초구","0.014","0.019","0.3","0.005","28","17"
"201711241200","서초구","0.019","0.013","0.4","0.005","31","19"
"201711241100","서초구","0.024","0.008","0.4","0.005","18","11"
"201711241000","서초구","0.026","0.007","0.5","0.005","18","12"
"201711240900","서초구","0.033","0.002","0.6","0.004","15","9"
"201711240800","서초구","0.029","0.001","0.6","0.004","19","16"
"201711240700","서초구","0.026","0.003","0.4","0.004","20","13"
"201711240600","서초구","0.025","0.003","0.4","0.004","19","16"
"201711240500","서초구","0.016","0.01","0.4","0.004","15","9"
"201711240400","서초구","0.013","0.014","","0.004","19","15"
"201711240300","서초구","0.022","0.007","0.4","0.004","20","14"
"201711240200","서초구","0.031","0.002","0.4","0.004","26",""
"201711240100","서초구","0.031","0.001","0.4","0.004","30","9"
"201711240000","서초구","0.025","0.007","0.3","0.004","23","11"
"201711232300","서초구","0.023","0.01","0.3","0.004","29","8"
"201711232200","서초구","0.029","0.005","0.4","0.004","20","4"
"201711232100","서초구","0.027","0.007","0.3","0.004","20","6"
"201711232000","서초구","0.024","0.011","0.3","0.004","18","3"
"201711231900","서초구","0.02","0.014","0.3","0.004","22","12"
"201711231800","서초구","0.017","0.016","0.3","0.004","32","10"
"201711231700","서초구","0.015","0.019","0.3","0.005","","16"
"201711231600","서초구","0.014","0.02","0.3","0.005","26","17"
"201711231500","서초구","0.013","0.02","0.3","0.005","23","5"
"201711231400","서초구","0.009","0.024","0.3","0.005","15","7"
"201711231300","서초구","0.01","0.023","0.3","0.005","26","14"
"201711231200","서초구","0.019","0.016","0.4","0.005","32","21"
"201711231100","서초구","0.031","0.006","0.5","0.006","","15"
"201711231000","서초구","0.034","0.004","0.5","0.006","33","20"
"201711230900","서초구","0.034","0.003","0.5","0.006","29","14"
"201711230800","서초구","0.033","0.002","0.5","0.005","27","14"
"201711230700","서초구","0.035","0.001","0.6","0.005","29","11"
"201711230600","서초구","0.018","0.011","0.4","0.005","23","13"
"201711230500","서초구","0.017","0.012","0.7","0.005","29","16"
"201711230400","서초구","0.01","0.02","0.4","0.005","26","10"
"201711230300","서초구","0.012","0.018","0.4","0.005","29","14"
"201711230200","서초구","0.015","0.016","0.4","0.005","28","11"
"201711230100","서초구","0.017","0.014","0.4","0.005","21","3"
"201711230000","서초구","0.016","0.015","0.4","0.005","29","12"
"201711222300","서초구","0.017","0.015","0.4","0.005","33","11"
"201711222200","서초구","0.017","0.014","0.4","0.005","28","9"
"201711222100","서초구","0.014","0.017","0.3","0.005","36","10"
"201711222000","서초구","0.017","0.015","0.3","0.005","66","12"
"201711221900","서초구","0.018","0.015","0.4","0.004","185","25"
"201711221800","서초구","0.024","0.013","0.4","0.005","228","37"
"201711221700","서초구","0.019","0.019","0.5","0.005","164","55"
"201711221600","서초구","","","","","145","67"
"201711221500","서초구","0.017","0.038","0.6","0.007","112","72"
"201711221400","서초구","0.045","0.011","0.7","0.006","88","40"
"201711221300","서초구","0.052","0.003","0.8","0.006","78","36"
"201711221200","서초구","0.048","0.004","0.9","0.005","68","33"
"201711221100","서초구","0.047","0.003","1.4","0.005","71","27"
"201711221000","서초구","0.049","0.002","0.9","0.005","75","26"
"201711220900","서초구","0.048","0.001","0.8","0.005","52","28"
"201711220800","서초구","0.044","0.001","0.8","0.005","51","30"
"201711220700","서초구","0.043","0.001","1.4","0.005","46","25"
"201711220600","서초구","0.04","0.001","1.3","0.005","44","31"
"201711220500","서초구","0.04","0.001","","0.005","46","25"
"201711220400","서초구","0.043","0.001","","0.005","54","41"
"201711220300","서초구","0.044","0.001","0.6","0.005","65","40"
"201711220200","서초구","0.047","0.001","0.7","0.005","78","52"
"201711220100","서초구","0.053","0.001","0.9","0.005","81","37"
"201711220000","서초구","0.055","0.001","0.9","0.005","56","27"
"201711212300","서초구","0.052","0.001","0.8","0.006","50","27"
"201711212200","서초구","0.057","0.001","0.8","0.006","68","34"
"201711212100","서초구","0.061","0.001","0.9","0.006","65","37"
"201711212000","서초구","0.059","0.001","0.7","0.006","74","41"
"201711211900","서초구","0.058","0.001","0.8","0.006","77","44"
"201711211800","서초구","0.054","0.001","0.7","0.006","73","47"
"201711211700","서초구","0.05","0.003","0.6","0.006","58","46"
"201711211600","서초구","0.04","0.008","0.5","0.006","45","36"
"201711211500","서초구","0.033","0.012","0.5","0.006","42","21"
"201711211400","서초구","0.03","0.014","0.5","0.006","43","13"
"201711211300","서초구","0.033","0.011","0.6","0.006","51","26"
"201711211200","서초구","0.039","0.006","1","0.005","62","29"
"201711211100","서초구","0.037","0.006","1.5","0.005","71","31"
"201711211000","서초구","0.036","0.004","0.7","0.004","59","27"
"201711210900","서초구","0.039","0.002","0.9","0.004","60","39"
"201711210800","서초구","0.04","0.001","1.6","0.004","52","33"
"201711210700","서초구","0.039","0.001","1","0.004","54","32"
"201711210600","서초구","0.036","0.001","0.7","0.004","44","31"
"201711210500","서초구","0.035","0.001","0.6","0.004","48","30"
"201711210400","서초구","0.038","0.001","0.6","0.004","49","30"
"201711210300","서초구","0.038","0.001","0.6","0.004","40","25"
"201711210200","서초구","0.038","0.002","0.6","0.004","51","37"
"201711210100","서초구","0.038","0.001","0.5","0.004","49","33"
"201711210000","서초구","0.039","0.001","0.6","0.005","54","30"
"201711202300","서초구","0.038","0.002","0.5","0.004","53","33"
"201711202200","서초구","0.04","0.001","0.6","0.005","69","41"
"201711202100","서초구","0.047","0.001","0.7","0.005","62","38"
"201711202000","서초구","0.048","0.001","0.9","0.005","58","25"
"201711201900","서초구","0.046","0.001","0.7","0.005","58","29"
"201711201800","서초구","0.048","0.001","0.6","0.005","58","26"
"201711201700","서초구","0.045","0.003","0.5","0.006","53","22"
"201711201600","서초구","0.042","0.004","0.5","0.005","54","22"
"201711201500","서초구","0.04","0.005","0.5","0.005","48","21"
"201711201400","서초구","0.033","0.008","0.4","0.005","49","22"
"201711201300","서초구","0.038","0.004","0.5","0.005","",""
"201711201200","서초구","0.033","0.009","0.5","0.005","35","17"
"201711201100","서초구","0.03","0.011","0.5","0.005","36","21"
"201711201000","서초구","0.034","0.007","0.6","0.005","39","13"
"201711200900","서초구","0.039","0.004","0.6","0.005","39","20"
"201711200800","서초구","0.037","0.003","0.6","0.005","26","17"
"201711200700","서초구","0.031","0.006","0.5","0.005","37","21"
"201711200600","서초구","0.031","0.005","0.5","0.005","37","24"
"201711200500","서초구","0.019","0.016","0.4","0.005","35","19"
"201711200400","서초구","0.01","0.024","0.4","0.005","31","24"
"201711200300","서초구","0.011","0.024","0.4","0.005","36","18"
"201711200200","서초구","0.01","0.025","0.4","0.005","33","20"
"201711200100","서초구","0.01","0.026","0.4","0.005","24","5"
"201711200000","서초구","0.015","0.022","0.4","0.004","38","14"
"201711192300","서초구","0.018","0.02","0.4","0.004","40","18"
"201711192200","서초구","0.03","0.011","0.4","0.005","36","15"
"201711192100","서초구","0.036","0.005","0.4","0.005","38","17"
"201711192000","서초구","0.025","0.015","0.4","0.005","32","15"
"201711191900","서초구","0.024","0.017","0.4","0.005","45","17"
"201711191800","서초구","0.022","0.019","0.4","0.005","31","20"
"201711191700","서초구","0.011","0.029","0.3","0.004","32",""
"201711191600","서초구","0.009","0.031","0.3","0.004","35","14"
"201711191500","서초구","0.009","0.031","0.3","0.004","26","11"
"201711191400","서초구","0.005","0.032","0.3","0.004","25","10"
"201711191300","서초구","0.009","0.027","0.3","0.005","26","15"
"201711191200","서초구","0.014","0.021","0.3","0.005","25","10"
"201711191100","서초구","0.02","0.015","0.4","0.005","28","18"
"201711191000","서초구","0.024","0.01","0.5","0.005","28","12"
"201711190900","서초구","0.026","0.007","0.4","0.005","24","11"
"201711190800","서초구","0.025","0.006","0.4","0.005","24","13"
"201711190700","서초구","0.019","0.011","","0.005","22","12"
"201711190600","서초구","0.014","0.016","0.4","0.004","20","12"
"201711190500","서초구","0.008","0.021","0.3","0.004","26","9"
"201711190400","서초구","0.007","0.022","0.3","0.004","23","13"
"201711190300","서초구","0.007","0.022","0.3","0.004","24","10"
"201711190200","서초구","0.008","0.021","0.3","0.004","28","10"
"201711190100","서초구","0.012","0.019","0.3","0.004","",""
"201711190000","서초구","0.013","0.018","0.3","0.004","26","10"
"201711182300","서초구","0.016","0.016","0.3","0.004","29","14"
"201711182200","서초구","0.014","0.018","0.3","0.004","29","12"
"201711182100","서초구","0.015","0.018","0.3","0.004","31","8"
"201711182000","서초구","0.013","0.021","0.3","0.004","25","14"
"201711181900","서초구","0.013","0.022","0.3","0.004","25","19"
"201711181800","서초구","0.015","0.02","0.3","0.004","40","19"
"201711181700","서초구","0.014","0.022","0.3","0.004","59",""
"201711181600","서초구","0.01","0.026","0.3","0.004","48","13"
"201711181500","서초구","0.009","0.025","0.3","0.004","54","22"
"201711181400","서초구","0.01","0.024","0.3","0.004","57","15"
"201711181300","서초구","0.01","0.022","0.3","0.004","50","23"
"201711181200","서초구","0.011","0.02","0.3","0.004","49","21"
"201711181100","서초구","0.012","0.02","0.3","0.004","43","21"
"201711181000","서초구","0.012","0.02","0.4","0.004","31","25"
"201711180900","서초구","0.014","0.018","0.3","0.004","40","17"
"201711180800","서초구","0.018","0.015","0.4","0.005","39","22"
"201711180700","서초구","0.012","0.021","0.3","0.004","46","35"
"201711180600","서초구","0.01","0.024","0.4","0.004","53","45"
"201711180500","서초구","0.008","0.025","0.4","0.005","83","65"
"201711180400","서초구","0.009","0.022","0.5","0.005","101","83"
"201711180300","서초구","0.009","0.022","0.6","0.005","92","70"
"201711180200","서초구","0.009","0.023","0.5","0.005","71","53"
"201711180100","서초구","0.012","0.018","0.5","0.005","52","30"
